
===== SHEET: gl_get_glider_data_slocum__2023  (18441x9) =====
DEPLOYMENT	GLIDER PARAMETER	AVAILABLE DATA	JSON FILE	EGO PARAMETER	EGO SENSOR	EGO SENSOR_MAKER	EGO SENSOR_MODEL	EGO SENSOR_SERIAL_NO
ammonite_20070118	m_hdg_error	1						
ammonite_20070118	m_hdg_ierror	1						
ammonite_20070118	m_hdg_rate	1						
ammonite_20070118	m_heading	1						
ammonite_20070118	m_initial_water_vx	1						
ammonite_20070118	m_initial_water_vy	1						
ammonite_20070118	m_iridium_call_num	1						
ammonite_20070118	m_iridium_connected	1						
ammonite_20070118	m_iridium_console_on	1						
ammonite_20070118	m_iridium_dialed_num	1						
ammonite_20070118	m_iridium_on	1						
ammonite_20070118	m_iridium_redials	1						
ammonite_20070118	m_iridium_status	1						
ammonite_20070118	m_iridium_waiting_redial_delay	1						
ammonite_20070118	m_iridium_waiting_registration	1						
ammonite_20070118	m_is_ballast_pump_moving	0						
ammonite_20070118	m_is_battpos_moving	1						
ammonite_20070118	m_is_battroll_moving	0						
ammonite_20070118	m_is_de_engine_moving	1						
ammonite_20070118	m_is_fin_moving	1						
ammonite_20070118	m_is_speed_estimated	1						
ammonite_20070118	m_is_thermal_valve_moving	1						
ammonite_20070118	m_last_yo_time	1						
ammonite_20070118	m_lat	1						
ammonite_20070118	m_leak	0						
ammonite_20070118	m_leakdetect_voltage	1						
ammonite_20070118	m_lon	1						
ammonite_20070118	m_min_free_heap	1						
ammonite_20070118	m_min_spare_heap	1						
ammonite_20070118	m_mission_avg_speed_climbing	1						
ammonite_20070118	m_mission_avg_speed_diving	1						
ammonite_20070118	m_num_half_yos_in_segment	1						
ammonite_20070118	m_pitch	1						
ammonite_20070118	m_pitch_error	1						
ammonite_20070118	m_present_secs_into_mission	1						
ammonite_20070118	m_present_time	1						
ammonite_20070118	m_pressure	1						
ammonite_20070118	m_pressure_voltage	1						
ammonite_20070118	m_raw_altitude	1						
ammonite_20070118	m_raw_altitude_rejected	0						
ammonite_20070118	m_roll	1						
ammonite_20070118	m_science_clothesline_lag	0						
ammonite_20070118	m_science_on	0						
ammonite_20070118	m_science_sent_some_data	0						
ammonite_20070118	m_secs_since_de_substate_change	1						
ammonite_20070118	m_spare_heap	1						
ammonite_20070118	m_speed	1						
ammonite_20070118	m_stable_comms	1						
ammonite_20070118	m_surface_est_cmd	1						
ammonite_20070118	m_surface_est_ctd	1						
ammonite_20070118	m_surface_est_fw	1						
ammonite_20070118	m_surface_est_gps	1						
ammonite_20070118	m_surface_est_irid	1						
ammonite_20070118	m_surface_est_total	1						
ammonite_20070118	m_system_clock_lags_gps	1						
ammonite_20070118	m_tcm3_is_calibrated	1						
ammonite_20070118	m_tcm3_magbearth	1						
ammonite_20070118	m_tcm3_poll_time	1						
ammonite_20070118	m_tcm3_recv_start_time	1						
ammonite_20070118	m_tcm3_recv_stop_time	1						
ammonite_20070118	m_tcm3_stddeverr	1						
ammonite_20070118	m_tcm3_xcoverage	1						
ammonite_20070118	m_tcm3_ycoverage	1						
ammonite_20070118	m_tcm3_zcoverage	1						
ammonite_20070118	m_thermal_acc_pres	0						
ammonite_20070118	m_thermal_acc_pres_voltage	0						
ammonite_20070118	m_thermal_acc_vol	0						
ammonite_20070118	m_thermal_enuf_acc_vol	0						
ammonite_20070118	m_thermal_pump	0						
ammonite_20070118	m_thermal_updown	1						
ammonite_20070118	m_thermal_valve	1						
ammonite_20070118	m_tot_ballast_pumped_energy	0						
ammonite_20070118	m_tot_horz_dist	1						
ammonite_20070118	m_tot_num_inflections	1						
ammonite_20070118	m_tot_on_time	1						
ammonite_20070118	m_vacuum	1						
ammonite_20070118	m_vehicle_temp	1						
ammonite_20070118	m_vmg_to_wpt	1						
ammonite_20070118	m_vx_lmc	1						
ammonite_20070118	m_vy_lmc	1						
ammonite_20070118	m_water_cond	1	ammonite_20070118_CTD_9999.json	CNDC	CTD_CNDC	SBE	SBE	9999
ammonite_20070118	m_water_delta_vx	1						
ammonite_20070118	m_water_delta_vy	1						
ammonite_20070118	m_water_depth	1						
ammonite_20070118	m_water_pressure	1	ammonite_20070118_CTD_9999.json	PRES	CTD_PRES	SBE	SBE	9999
ammonite_20070118	m_water_temp	1	ammonite_20070118_CTD_9999.json	TEMP	CTD_TEMP	SBE	SBE	9999
ammonite_20070118	m_water_vx	1						
ammonite_20070118	m_water_vy	1						
ammonite_20070118	m_why_started	1						
ammonite_20070118	m_x_lmc	1						
ammonite_20070118	m_y_lmc	1						
ammonite_20070118	s_corrupted_altitude	0						
ammonite_20070118	s_corrupted_bpump_overheated	0						
ammonite_20070118	s_corrupted_bpump_stalled	0						
ammonite_20070118	s_corrupted_gps	0						
ammonite_20070118	s_corrupted_gps_error	0						
ammonite_20070118	s_corrupted_memory_leak	0						
ammonite_20070118	s_corrupted_oil_volume	0						
ammonite_20070118	s_corrupted_pitch_stalled	0						
ammonite_20070118	s_corrupted_pressure_drift	0						
ammonite_20070118	s_corrupted_pressure_spike	0						
ammonite_20070118	s_corrupted_watchdog_oddity	0						
ammonite_20070118	s_de_oil_pot_volt_flux	1						
ammonite_20070118	s_hardware_cop_jumper	0						
ammonite_20070118	s_hardware_ver	1						
ammonite_20070118	s_ini_lat	1						
ammonite_20070118	s_ini_lon	1						
ammonite_20070118	s_mag_var	1						
ammonite_20070118	s_ocean_pressure_min	1						
ammonite_20070118	s_vehicle_temp_tc	1						
ammonite_20070118	s_water_cond	1						
ammonite_20070118	s_water_depth_avg	1						
ammonite_20070118	s_water_depth_delta	0						
ammonite_20070118	s_water_depth_wavelength	1						
ammonite_20070118	s_water_direction	1						
ammonite_20070118	s_water_speed	1						
ammonite_20070118	s_water_temp_bottom	1						
ammonite_20070118	s_water_temp_depth_infb	1						
ammonite_20070118	s_water_temp_depth_inft	1						
ammonite_20070118	s_water_temp_surface	1						
ammonite_20070118	s_wax_freeze_temp	1						
ammonite_20070118	s_wind_direction	0						
ammonite_20070118	s_wind_speed	1						
ammonite_20070118	sci_auvb_is_installed	0						
ammonite_20070118	sci_auvb_ref	0						
ammonite_20070118	sci_auvb_sig	0						
ammonite_20070118	sci_auvb_therm	0						
ammonite_20070118	sci_badd_error	0						
ammonite_20070118	sci_badd_finished	0						
ammonite_20070118	sci_badd_is_installed	0						
ammonite_20070118	sci_badd_n_tries_to_connect	0						
ammonite_20070118	sci_badd_power_on	0						
ammonite_20070118	sci_badd_remote_stored_bytes	0						
ammonite_20070118	sci_badd_retrieved_bytes	0						
ammonite_20070118	sci_badd_target_range	0						
ammonite_20070118	sci_bam_is_installed	0						
ammonite_20070118	sci_bam_rcvd_chars_since_last_report	0						
ammonite_20070118	sci_bam_rcvd_chars_since_last_surfacing	0						
ammonite_20070118	sci_bam_science_on	0						
ammonite_20070118	sci_bb2c_beta532	0						
ammonite_20070118	sci_bb2c_beta532_eng_units	0						
ammonite_20070118	sci_bb2c_beta660	0						
ammonite_20070118	sci_bb2c_beta660_eng_units	0						
ammonite_20070118	sci_bb2c_cdom	0						
ammonite_20070118	sci_bb2c_is_installed	0						
ammonite_20070118	sci_bb2c_ref1	0						
ammonite_20070118	sci_bb2c_ref2	0						
ammonite_20070118	sci_bb2c_ref3	0						
ammonite_20070118	sci_bb2c_temp	0						
ammonite_20070118	sci_bb2f_b470	0						
ammonite_20070118	sci_bb2f_b470_ref	0						
ammonite_20070118	sci_bb2f_b700	0						
ammonite_20070118	sci_bb2f_b700_ref	0						
ammonite_20070118	sci_bb2f_counter	0						
ammonite_20070118	sci_bb2f_fluor	0						
ammonite_20070118	sci_bb2f_is_installed	0						
ammonite_20070118	sci_bb2f_therm	0						
ammonite_20070118	sci_bb2fls_b660_ref	0						
ammonite_20070118	sci_bb2fls_b660_scaled	0						
ammonite_20070118	sci_bb2fls_b660_sig	0						
ammonite_20070118	sci_bb2fls_b880_ref	0						
ammonite_20070118	sci_bb2fls_b880_scaled	0						
ammonite_20070118	sci_bb2fls_b880_sig	0						
ammonite_20070118	sci_bb2fls_cdom_ref	0						
ammonite_20070118	sci_bb2fls_cdom_scaled	0						
ammonite_20070118	sci_bb2fls_cdom_sig	0						
ammonite_20070118	sci_bb2fls_is_installed	0						
ammonite_20070118	sci_bb2fls_therm	0						
ammonite_20070118	sci_bb2flsv2_b470_ref	0						
ammonite_20070118	sci_bb2flsv2_b470_scaled	0						
ammonite_20070118	sci_bb2flsv2_b470_sig	0						
ammonite_20070118	sci_bb2flsv2_b532_ref	0						
ammonite_20070118	sci_bb2flsv2_b532_scaled	0						
ammonite_20070118	sci_bb2flsv2_b532_sig	0						
ammonite_20070118	sci_bb2flsv2_chl_ref	0						
ammonite_20070118	sci_bb2flsv2_chl_scaled	0						
ammonite_20070118	sci_bb2flsv2_chl_sig	0						
ammonite_20070118	sci_bb2flsv2_is_installed	0						
ammonite_20070118	sci_bb2flsv2_therm	0						
ammonite_20070118	sci_bb2lss_beta880	0						
ammonite_20070118	sci_bb2lss_beta880_eng_units	0						
ammonite_20070118	sci_bb2lss_is_installed	0						
ammonite_20070118	sci_bb2lss_lss	0						
ammonite_20070118	sci_bb2lss_ref1	0						
ammonite_20070118	sci_bb2lss_ref2	0						
ammonite_20070118	sci_bb2lss_temp	0						
ammonite_20070118	sci_bb3slo_b470_ref	0						
ammonite_20070118	sci_bb3slo_b470_scaled	0						
ammonite_20070118	sci_bb3slo_b470_sig	0						
ammonite_20070118	sci_bb3slo_b532_ref	0						
ammonite_20070118	sci_bb3slo_b532_scaled	0						
ammonite_20070118	sci_bb3slo_b532_sig	0						
ammonite_20070118	sci_bb3slo_b660_ref	0						
ammonite_20070118	sci_bb3slo_b660_scaled	0						
ammonite_20070118	sci_bb3slo_b660_sig	0						
ammonite_20070118	sci_bb3slo_is_installed	0						
ammonite_20070118	sci_bb3slo_temp	0						
ammonite_20070118	sci_bb3slov2_b532_ref	0						
ammonite_20070118	sci_bb3slov2_b532_scaled	0						
ammonite_20070118	sci_bb3slov2_b532_sig	0						
ammonite_20070118	sci_bb3slov2_b660_ref	0						
ammonite_20070118	sci_bb3slov2_b660_scaled	0						
ammonite_20070118	sci_bb3slov2_b660_sig	0						
ammonite_20070118	sci_bb3slov2_b880_ref	0						
ammonite_20070118	sci_bb3slov2_b880_scaled	0						
ammonite_20070118	sci_bb3slov2_b880_sig	0						
ammonite_20070118	sci_bb3slov2_is_installed	0						
ammonite_20070118	sci_bb3slov2_temp	0						
ammonite_20070118	sci_bb3slov3_b532_ref	0						
ammonite_20070118	sci_bb3slov3_b532_scaled	0						
ammonite_20070118	sci_bb3slov3_b532_sig	0						
ammonite_20070118	sci_bb3slov3_b630_ref	0						
ammonite_20070118	sci_bb3slov3_b630_scaled	0						
ammonite_20070118	sci_bb3slov3_b630_sig	0						
ammonite_20070118	sci_bb3slov3_b880_ref	0						
ammonite_20070118	sci_bb3slov3_b880_scaled	0						
ammonite_20070118	sci_bb3slov3_b880_sig	0						
ammonite_20070118	sci_bb3slov3_is_installed	0						
ammonite_20070118	sci_bb3slov3_temp	0						
ammonite_20070118	sci_bbfl2s_bb_ref	0						
ammonite_20070118	sci_bbfl2s_bb_scaled	0						
ammonite_20070118	sci_bbfl2s_bb_sig	0						
ammonite_20070118	sci_bbfl2s_cdom_ref	0						
ammonite_20070118	sci_bbfl2s_cdom_scaled	0						
ammonite_20070118	sci_bbfl2s_cdom_sig	0						
ammonite_20070118	sci_bbfl2s_chlor_ref	0						
ammonite_20070118	sci_bbfl2s_chlor_scaled	0						
ammonite_20070118	sci_bbfl2s_chlor_sig	0						
ammonite_20070118	sci_bbfl2s_is_installed	0						
ammonite_20070118	sci_bbfl2s_temp	0						
ammonite_20070118	sci_ctd41_is_installed	0						
ammonite_20070118	sci_ctd41cp_is_installed	0						
ammonite_20070118	sci_ctd41cp_sim_is_installed	0						
ammonite_20070118	sci_ctd41cp_timestamp	0						
ammonite_20070118	sci_ctd_is_installed	0						
ammonite_20070118	sci_fl3slo_cdom_ref	0						
ammonite_20070118	sci_fl3slo_cdom_sig	0						
ammonite_20070118	sci_fl3slo_cdom_units	0						
ammonite_20070118	sci_fl3slo_chlor_ref	0						
ammonite_20070118	sci_fl3slo_chlor_sig	0						
ammonite_20070118	sci_fl3slo_chlor_units	0						
ammonite_20070118	sci_fl3slo_is_installed	0						
ammonite_20070118	sci_fl3slo_phyco_ref	0						
ammonite_20070118	sci_fl3slo_phyco_sig	0						
ammonite_20070118	sci_fl3slo_phyco_units	0						
ammonite_20070118	sci_fl3slo_temp	0						
ammonite_20070118	sci_fl3slov2_cdom_ref	0						
ammonite_20070118	sci_fl3slov2_cdom_sig	0						
ammonite_20070118	sci_fl3slov2_cdom_units	0						
ammonite_20070118	sci_fl3slov2_chlor_ref	0						
ammonite_20070118	sci_fl3slov2_chlor_sig	0						
ammonite_20070118	sci_fl3slov2_chlor_units	0						
ammonite_20070118	sci_fl3slov2_is_installed	0						
ammonite_20070118	sci_fl3slov2_rhod_ref	0						
ammonite_20070118	sci_fl3slov2_rhod_sig	0						
ammonite_20070118	sci_fl3slov2_rhod_units	0						
ammonite_20070118	sci_fl3slov2_temp	0						
ammonite_20070118	sci_flntu_chlor_ref	0						
ammonite_20070118	sci_flntu_chlor_sig	0						
ammonite_20070118	sci_flntu_chlor_units	0						
ammonite_20070118	sci_flntu_is_installed	0						
ammonite_20070118	sci_flntu_temp	0						
ammonite_20070118	sci_flntu_turb_ref	0						
ammonite_20070118	sci_flntu_turb_sig	0						
ammonite_20070118	sci_flntu_turb_units	0						
ammonite_20070118	sci_generic_a	0						
ammonite_20070118	sci_generic_b	0						
ammonite_20070118	sci_generic_c	0						
ammonite_20070118	sci_generic_d	0						
ammonite_20070118	sci_generic_e	0						
ammonite_20070118	sci_generic_f	0						
ammonite_20070118	sci_generic_g	0						
ammonite_20070118	sci_generic_h	0						
ammonite_20070118	sci_generic_i	0						
ammonite_20070118	sci_generic_j	0						
ammonite_20070118	sci_generic_k	0						
ammonite_20070118	sci_generic_l	0						
ammonite_20070118	sci_generic_m	0						
ammonite_20070118	sci_generic_n	0						
ammonite_20070118	sci_generic_o	0						
ammonite_20070118	sci_generic_p	0						
ammonite_20070118	sci_generic_q	0						
ammonite_20070118	sci_generic_r	0						
ammonite_20070118	sci_generic_s	0						
ammonite_20070118	sci_generic_t	0						
ammonite_20070118	sci_generic_u	0						
ammonite_20070118	sci_generic_v	0						
ammonite_20070118	sci_generic_w	0						
ammonite_20070118	sci_generic_x	0						
ammonite_20070118	sci_generic_y	0						
ammonite_20070118	sci_generic_z	0						
ammonite_20070118	sci_hard_disk_is_installed	0						
ammonite_20070118	sci_has_error	0						
ammonite_20070118	sci_has_oddity	0						
ammonite_20070118	sci_has_warning	0						
ammonite_20070118	sci_hs2_1bb	0						
ammonite_20070118	sci_hs2_1bbu	0						
ammonite_20070118	sci_hs2_2bb	0						
ammonite_20070118	sci_hs2_2bbu	0						
ammonite_20070118	sci_hs2_3bb	0						
ammonite_20070118	sci_hs2_3bbu	0						
ammonite_20070118	sci_hs2_is_installed	0						
ammonite_20070118	sci_hydrophone_collecting	0						
ammonite_20070118	sci_hydrophone_is_installed	0						
ammonite_20070118	sci_m_free_heap	1						
ammonite_20070118	sci_m_present_time	0						
ammonite_20070118	sci_m_science_on	0						
ammonite_20070118	sci_motebb_absorb_a	0						
ammonite_20070118	sci_motebb_absorb_b	0						
ammonite_20070118	sci_motebb_cdomref	0						
ammonite_20070118	sci_motebb_corr0	0						
ammonite_20070118	sci_motebb_corr1	0						
ammonite_20070118	sci_motebb_corr10	0						
ammonite_20070118	sci_motebb_corr11	0						
ammonite_20070118	sci_motebb_corr2	0						
ammonite_20070118	sci_motebb_corr3	0						
ammonite_20070118	sci_motebb_corr4	0						
ammonite_20070118	sci_motebb_corr5	0						
ammonite_20070118	sci_motebb_corr6	0						
ammonite_20070118	sci_motebb_corr7	0						
ammonite_20070118	sci_motebb_corr8	0						
ammonite_20070118	sci_motebb_corr9	0						
ammonite_20070118	sci_motebb_int_time	0						
ammonite_20070118	sci_motebb_is_installed	0						
ammonite_20070118	sci_motebb_press	0						
ammonite_20070118	sci_motebb_sn	0						
ammonite_20070118	sci_motebb_start_time	0						
ammonite_20070118	sci_motebb_status	0						
ammonite_20070118	sci_motebb_stop_time	0						
ammonite_20070118	sci_motebb_volt	0						
ammonite_20070118	sci_ocr504i_channel1	0						
ammonite_20070118	sci_ocr504i_channel2	0						
ammonite_20070118	sci_ocr504i_channel3	0						
ammonite_20070118	sci_ocr504i_channel4	0						
ammonite_20070118	sci_ocr504i_cksum	0						
ammonite_20070118	sci_ocr504i_delay	0						
ammonite_20070118	sci_ocr504i_fcount	0						
ammonite_20070118	sci_ocr504i_irrad1	0						
ammonite_20070118	sci_ocr504i_irrad2	0						
ammonite_20070118	sci_ocr504i_irrad3	0						
ammonite_20070118	sci_ocr504i_irrad4	0						
ammonite_20070118	sci_ocr504i_is_installed	0						
ammonite_20070118	sci_ocr504i_itemp	0						
ammonite_20070118	sci_ocr504i_itemp_raw	0						
ammonite_20070118	sci_ocr504i_timer	0						
ammonite_20070118	sci_ocr504i_vin	0						
ammonite_20070118	sci_ocr504i_vin_raw	0						
ammonite_20070118	sci_ocr504r_channel1	0						
ammonite_20070118	sci_ocr504r_channel2	0						
ammonite_20070118	sci_ocr504r_channel3	0						
ammonite_20070118	sci_ocr504r_channel4	0						
ammonite_20070118	sci_ocr504r_cksum	0						
ammonite_20070118	sci_ocr504r_delay	0						
ammonite_20070118	sci_ocr504r_fcount	0						
ammonite_20070118	sci_ocr504r_is_installed	0						
ammonite_20070118	sci_ocr504r_itemp	0						
ammonite_20070118	sci_ocr504r_itemp_raw	0						
ammonite_20070118	sci_ocr504r_rad1	0						
ammonite_20070118	sci_ocr504r_rad2	0						
ammonite_20070118	sci_ocr504r_rad3	0						
ammonite_20070118	sci_ocr504r_rad4	0						
ammonite_20070118	sci_ocr504r_timer	0						
ammonite_20070118	sci_ocr504r_vin	0						
ammonite_20070118	sci_ocr504r_vin_raw	0						
ammonite_20070118	sci_ocr507i_channel1	0						
ammonite_20070118	sci_ocr507i_channel2	0						
ammonite_20070118	sci_ocr507i_channel3	0						
ammonite_20070118	sci_ocr507i_channel4	0						
ammonite_20070118	sci_ocr507i_channel5	0						
ammonite_20070118	sci_ocr507i_channel6	0						
ammonite_20070118	sci_ocr507i_channel7	0						
ammonite_20070118	sci_ocr507i_cksum	0						
ammonite_20070118	sci_ocr507i_delay	0						
ammonite_20070118	sci_ocr507i_fcount	0						
ammonite_20070118	sci_ocr507i_irrad1	0						
ammonite_20070118	sci_ocr507i_irrad2	0						
ammonite_20070118	sci_ocr507i_irrad3	0						
ammonite_20070118	sci_ocr507i_irrad4	0						
ammonite_20070118	sci_ocr507i_irrad5	0						
ammonite_20070118	sci_ocr507i_irrad6	0						
ammonite_20070118	sci_ocr507i_irrad7	0						
ammonite_20070118	sci_ocr507i_is_installed	0						
ammonite_20070118	sci_ocr507i_itemp	0						
ammonite_20070118	sci_ocr507i_itemp_raw	0						
ammonite_20070118	sci_ocr507i_timer	0						
ammonite_20070118	sci_ocr507i_va	0						
ammonite_20070118	sci_ocr507i_va_raw	0						
ammonite_20070118	sci_ocr507i_vin	0						
ammonite_20070118	sci_ocr507i_vin_raw	0						
ammonite_20070118	sci_ocr507r_channel1	0						
ammonite_20070118	sci_ocr507r_channel2	0						
ammonite_20070118	sci_ocr507r_channel3	0						
ammonite_20070118	sci_ocr507r_channel4	0						
ammonite_20070118	sci_ocr507r_channel5	0						
ammonite_20070118	sci_ocr507r_channel6	0						
ammonite_20070118	sci_ocr507r_channel7	0						
ammonite_20070118	sci_ocr507r_cksum	0						
ammonite_20070118	sci_ocr507r_delay	0						
ammonite_20070118	sci_ocr507r_fcount	0						
ammonite_20070118	sci_ocr507r_is_installed	0						
ammonite_20070118	sci_ocr507r_itemp	0						
ammonite_20070118	sci_ocr507r_itemp_raw	0						
ammonite_20070118	sci_ocr507r_rad1	0						
ammonite_20070118	sci_ocr507r_rad2	0						
ammonite_20070118	sci_ocr507r_rad3	0						
ammonite_20070118	sci_ocr507r_rad4	0						
ammonite_20070118	sci_ocr507r_rad5	0						
ammonite_20070118	sci_ocr507r_rad6	0						
ammonite_20070118	sci_ocr507r_rad7	0						
ammonite_20070118	sci_ocr507r_timer	0						
ammonite_20070118	sci_ocr507r_va	0						
ammonite_20070118	sci_ocr507r_va_raw	0						
ammonite_20070118	sci_ocr507r_vin	0						
ammonite_20070118	sci_ocr507r_vin_raw	0						
ammonite_20070118	sci_oxy3835_is_installed	0						
ammonite_20070118	sci_oxy3835_oxygen	0						
ammonite_20070118	sci_oxy3835_saturation	0						
ammonite_20070118	sci_oxy3835_temp	0						
ammonite_20070118	sci_oxy3835_wphase_bamp	0						
ammonite_20070118	sci_oxy3835_wphase_bphase	0						
ammonite_20070118	sci_oxy3835_wphase_bpot	0						
ammonite_20070118	sci_oxy3835_wphase_dphase	0						
ammonite_20070118	sci_oxy3835_wphase_is_installed	0						
ammonite_20070118	sci_oxy3835_wphase_oxygen	0						
ammonite_20070118	sci_oxy3835_wphase_ramp	0						
